2025-08-16 12:22:11 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 12:28:04 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 12:28:10 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 12:28:52 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 12:29:58 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 12:30:35 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 16:59:11 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:07:09 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:07:21 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:07:43 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:07:51 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:08:11 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:08:25 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:09:43 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:09:55 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:13:04 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:13:29 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:14:06 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 17:18:00 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:41:07 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:43:03 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:44:04 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:52:03 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:53:12 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:53:56 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:55:33 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:56:27 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 18:57:26 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 19:02:05 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 19:02:06 | WARNING  | rexus.modules.herrajes.inventario_integration | Sin conexión a BD - funciones limitadas
2025-08-16 19:02:06 | WARNING  | rexus.modules.herrajes.inventario_integration | Sin conexión a BD - funciones limitadas
2025-08-16 19:02:43 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-16 19:02:44 | WARNING  | rexus.modules.herrajes.inventario_integration | Sin conexión a BD - funciones limitadas
2025-08-16 19:02:44 | WARNING  | rexus.modules.herrajes.inventario_integration | Sin conexión a BD - funciones limitadas
